Date,Open,High,Low,Close,Volume
2022-09-20,336.0922667476348,344.0233403874341,323.1229756096301,331.92605728532243,130916
2022-09-21,244.38955877601072,247.02385934759258,243.0207445911582,248.6746362954485,651556
2022-09-22,136.63282933065366,153.93874450883192,118.68488296422194,137.43020048005138,799338
2022-09-23,466.9254301848971,470.0708943484914,464.53780995813315,468.59579875615066,868254
2022-09-24,154.72745236758456,160.92320955176655,148.1705956098682,158.8432212402151,123259
2022-09-25,480.094941528321,485.8958521675697,463.7800339157986,478.5511432173289,546799
2022-09-26,278.4023091831823,295.8305898669994,266.45606161656804,279.61738229456313,703688
2022-09-27,174.05317153544786,187.5072314196258,166.18046112989902,169.44116608273674,396437
2022-09-28,316.7603789513432,332.6940068951707,307.2916657638428,313.62810423365454,735869
2022-09-29,449.1783343505633,454.1876923264133,432.08738648651973,452.4907924014627,107043
2022-09-30,392.88995456382446,405.3874365559644,386.08986684262663,395.55763812720784,805790
2022-10-01,422.6244591445799,434.05937880745483,405.23146544833645,421.13088605915135,207009
2022-10-02,363.51334668428694,380.1699542200524,361.7506580647531,362.28145296202905,925325
2022-10-03,376.910625807141,395.0323670167662,361.37465706296837,377.2461701426768,309137
2022-10-04,439.6782606261277,439.9213960556755,422.727307965033,434.6806706729791,261940
2022-10-05,199.86720354367438,213.34760192485024,196.2308504869276,197.27964690405466,912741
2022-10-06,295.7699854572562,296.8067014396508,287.1630548098122,292.85230354333834,619466
2022-10-07,188.4837767278409,199.46095002938802,185.1737812345678,185.98860619533855,909716
2022-10-08,495.0672031986588,500.81985777953236,480.9351206187744,498.1262616239932,737547
2022-10-09,477.6237358746453,483.75926786508813,466.91678051341216,475.42047444010973,200804
2022-10-10,115.77072454740235,122.82989461644948,103.06425761323592,112.68593776790384,169000
2022-10-11,382.23006900627536,394.65591798726757,378.3003296671511,382.2727036142057,184179
2022-10-12,470.09932696626635,476.7803262796417,465.86440972521797,473.7557773299937,951481
2022-10-13,172.23013805093342,186.88411906273902,171.40019154073528,169.64363508930842,915697
2022-10-14,327.17809222105177,335.26863993252914,320.73674151713715,322.96345464897973,574706
2022-10-15,466.19531903521676,467.56238304141596,455.00042580854324,464.7593663937134,884514
2022-10-16,113.57839143431954,129.2535882840017,96.41969315437296,116.05490967996931,123880
2022-10-17,378.968106898736,384.6832733905901,365.62955794956235,379.4750123456839,971011
2022-10-18,218.9396029490203,227.59494054100554,210.23167648102526,222.10753664476377,493471
2022-10-19,469.7584781506122,483.4673558150502,450.6960758627294,474.3543996267045,494718
2022-10-20,488.4232980661471,495.07242120912133,474.03839405463043,491.34992283366324,825552
2022-10-21,477.70659564537357,478.83830876830785,459.10329158812254,478.7446264338111,951856
2022-10-22,289.6856866629855,297.1641076032418,279.1339271975422,289.6191025435093,569054
2022-10-23,444.8170603957254,463.70603204961145,439.6389748998626,440.21775125920806,957398
2022-10-24,437.81975941402817,450.6544473599993,436.76322568673373,442.6629792021686,272438
2022-10-25,227.64018929730224,241.06977227064638,213.11849226762524,226.47500052305267,520641
2022-10-26,431.56618966027094,444.21183273302375,429.14012970016023,428.0884717994396,545544
2022-10-27,114.80305388619705,118.78289666538578,108.74755132075771,116.47014244016161,869640
2022-10-28,338.5079513928212,346.8746286748668,327.8585332351433,336.3508342837758,691684
2022-10-29,192.00353491508122,207.02233088234757,180.71520315948626,192.8613176243917,433838
2022-10-30,148.22675431091153,150.25421226197471,136.2150903711688,149.09443338935745,499022
2022-10-31,130.78128065168366,136.3383361734779,127.45617404468965,130.23857886071235,579490
2022-11-01,378.5155103512559,384.04189252057296,370.92076225482293,381.8766965067063,903538
2022-11-02,235.94998550722644,244.59036405911655,223.6061009648871,233.59965612278089,156731
2022-11-03,389.9067086115046,409.5140834303483,370.5103313188289,389.39303452768195,175010
2022-11-04,126.14253631957695,127.49258725325339,111.58991356558317,126.51945760548666,349091
2022-11-05,226.11613513224415,236.49015501985605,207.664059990365,227.75238233991715,394743
2022-11-06,315.7965169501349,319.3838105903791,300.55227578385137,318.6362354551908,171326
2022-11-07,416.28926593558543,435.70279684378033,404.45492655773745,415.237338764368,873164
2022-11-08,227.50100117282796,229.76707126737725,223.66053379010106,228.96147061379392,437850
2022-11-09,350.35655057480363,358.42857062203547,337.0228375369534,346.8626601054888,633292
2022-11-10,454.3910992944748,469.1487989911669,441.92350797527666,458.7175802998996,601498
2022-11-11,346.34527527292187,360.43636383347075,334.29589186377655,345.1758633371319,215018
2022-11-12,193.1837899014535,201.63836263933214,183.3880725416887,195.47900412121788,544580
2022-11-13,109.7603126226152,116.69079598166957,99.1871805428297,104.96372344143698,650080
2022-11-14,448.03954956037194,455.99179713142934,441.35069901800983,445.09142098942,588968
2022-11-15,108.50776434015485,113.79328960332764,98.12151048730878,108.37858978339062,558128
2022-11-16,449.88066907367977,453.9873278478158,445.9295509601102,453.66319375100323,154645
2022-11-17,311.5748536108848,321.23564756206264,295.47136566367726,311.8474051103916,631520
2022-11-18,475.6270794051585,480.9977545265106,471.91154031118435,479.9257842280973,571426
2022-11-19,419.5132943094662,425.2625276074112,417.8139685116768,419.3512632752941,679054
2022-11-20,499.17364421333497,512.3087654828261,490.44872368619184,499.07813518069446,744889
2022-11-21,240.28472618068406,259.6554728146819,227.11857739056282,236.48219406568938,181588
2022-11-22,406.87531557245075,418.94805958363827,398.1209790737799,409.9018780139729,279614
2022-11-23,260.77236544369686,262.3119547849962,255.23728280467068,258.2420195683675,630201
2022-11-24,291.9502481215635,293.46192039864485,280.7868244437547,295.94637301528667,736694
2022-11-25,351.002185287348,370.03064970425936,344.06213857910404,355.110427490652,213693
2022-11-26,449.4708456745355,455.4166614806822,430.8134918720028,453.903946793277,717737
2022-11-27,493.63338767971806,495.47472740136755,475.1804848876466,493.83569257074896,110567
2022-11-28,407.3093655458073,419.2902572888149,397.2619291463654,409.0803033936437,662667
2022-11-29,267.1067128669335,279.5796884327388,260.5490329865683,269.8918716675501,830328
2022-11-30,268.5428009108281,281.51289731320185,253.80015263169528,264.85294709733273,362463
2022-12-01,395.0329206355566,400.38096119270745,394.29866176589525,396.0424925855316,190005
2022-12-02,195.51085830732092,195.81307199161043,186.0154781864479,190.85383732035405,997422
2022-12-03,144.18964525255785,163.48995264164728,137.4631773671512,144.1653060864451,847386
2022-12-04,241.84886305631062,246.86672397013268,223.43814535425952,238.39728987251289,579336
2022-12-05,214.89559666163268,228.41612242268363,214.65553611617904,211.72482592125354,104791
2022-12-06,218.52324818239603,232.65584557997022,207.46695066802906,217.17372384932204,590488
2022-12-07,193.44310041996397,205.64324876155368,178.62982879863145,192.767472087129,231401
2022-12-08,116.83727585454476,123.09542373881771,107.13691610406393,118.06900009986663,305459
2022-12-09,107.14957389336553,112.57149896864684,105.44151329011109,102.89385807775068,161032
2022-12-10,495.0889558944126,507.04232154846665,475.63972809385456,495.12587350678706,799438
2022-12-11,271.1092534943449,288.43116616657875,260.74904486682294,267.93550479687593,975094
2022-12-12,253.73065886387266,272.66533344234057,241.44693397749245,254.4704106141901,645588
2022-12-13,371.85891307722795,373.9770291653031,367.1267174230778,373.2329591998398,962132
2022-12-14,187.30155514602566,190.39812739798006,177.63159344388959,187.8686477115542,544161
2022-12-15,479.98447358009014,498.87919875575176,471.4014837409237,482.36742868487323,679897
2022-12-16,414.5380057662208,429.26871033291667,413.0400889261811,412.8940982086298,291634
2022-12-17,135.7644009249038,153.42427742149928,133.64119385395446,138.41546684123512,714333
2022-12-18,267.0323103139714,271.08496299667826,250.2828599215959,266.3599811310533,948333
2022-12-19,451.6473230248659,463.39904044705395,446.8509239807341,451.48916800809184,892135
2022-12-20,477.8928089165641,491.91560080491354,473.9936434865915,479.3738301891748,848005
2022-12-21,286.96060449994786,300.56284220888733,276.86237547494505,282.1441883399401,425259
2022-12-22,345.3645556842831,353.52758950161706,329.98961305703284,346.9044978984856,319162
2022-12-23,166.81357843683008,167.12147627065625,165.57464806525033,167.99942992755123,127676
2022-12-24,496.4674504547906,508.12597159087585,484.9312920620255,494.5659216223234,554926
2022-12-25,192.66868055337736,197.73071133696953,190.2844716965659,188.52662340237225,844700
2022-12-26,477.0927096540503,486.0977945769081,476.3634886375379,473.0020641531807,800800
2022-12-27,359.8586595969474,379.01027989862376,358.80378055370306,364.0908970667997,267995
2022-12-28,343.09471795154366,351.07542430439236,326.41143578737484,344.987511163802,391946
2022-12-29,305.0754044066034,321.87143653989193,302.71595473404216,301.3464305443108,452475
2022-12-30,192.26792468710346,196.0387368020885,191.3648973988576,190.83515638019253,556120
2022-12-31,170.6112128022033,184.0604227627039,161.85321505934508,171.53604274121926,224786
2023-01-01,188.19448362807015,207.734622716849,171.31461418922964,191.55020067897664,951601
2023-01-02,174.5753048577018,176.61316687516054,169.32713732791578,170.0119141448319,692435
2023-01-03,411.83378942670134,412.0001882712452,403.39953707618304,409.2001207414014,646363
2023-01-04,240.05010366669205,248.72175951934435,239.25165301541702,243.94759356964585,968447
2023-01-05,123.13707062535855,124.98958028638589,114.15550034266103,118.22872612719671,830076
2023-01-06,487.64105205632455,502.6087390498492,476.0887904435819,484.6550430842634,109304
2023-01-07,453.5143539853703,471.80532726234145,442.0962129103274,458.10459574509997,229851
2023-01-08,471.10091327808516,479.78133273226035,464.45237943459784,472.23493174330684,482873
2023-01-09,497.9631290585741,503.13736190168294,491.6524654453114,495.5798427249492,159622
2023-01-10,169.55809968779494,178.24616606792713,167.42562730906297,165.22801063175342,416359
2023-01-11,258.4968075610635,272.96576391806354,251.16084114813816,253.77872096553574,960405
2023-01-12,403.2953902816365,403.47647351324395,401.30549690417723,400.74284107800577,732942
2023-01-13,378.4082472215169,390.19732701121086,363.07632832727586,382.223105417406,505737
2023-01-14,161.55836253594202,173.8241962336896,142.2328765809783,160.71749907891711,349109
2023-01-15,426.3332499962471,439.08701493416584,406.93176086291294,428.536583687907,386172
2023-01-16,189.77622873466427,194.61667033428182,172.4748067471564,193.95907908846385,663616
2023-01-17,189.52704592904922,203.80810039661176,177.51120294225683,188.6074505450774,389445
2023-01-18,314.7897691573654,316.6175988840009,300.77245521248784,311.7025428677394,400159
2023-01-19,337.17597393668126,341.1613806660173,331.47185788307297,337.34715324525047,842636
2023-01-20,332.03448313512445,349.5838840682141,319.419074731672,336.115320005723,661133
2023-01-21,136.59473495910194,151.36919797363328,127.4817439703044,139.63847910047895,973250
2023-01-22,450.98434505215215,451.25925613237905,441.3439982566135,446.6426434857837,700682
2023-01-23,206.24001703548242,211.20754224287842,191.08448582797928,208.16574503625824,275231
2023-01-24,151.80596851312168,156.09409817298499,146.16760140117665,152.52494373771123,405858
2023-01-25,455.4992319475909,460.9153585083303,449.1384397137005,459.57386371105514,180722
2023-01-26,482.26059929190137,487.2117946974991,463.76776346932866,478.48541346040435,387374
2023-01-27,444.8510469061803,446.10157282103717,443.72656100916083,445.1914080382268,716842
2023-01-28,423.80642988995123,432.98524022188764,414.09374392168445,427.60105682507015,149262
2023-01-29,362.0967922556087,376.751461751332,343.84077624745146,361.19703012302614,141722
2023-01-30,320.3429482436557,332.47758273800446,308.1356880872926,320.1628974209844,949228
2023-01-31,134.79470396456406,148.25213733652566,123.86656248032142,130.49931074123364,795519
2023-02-01,263.38128522827947,265.00426879900425,258.38640164369235,261.1627216327686,340740
2023-02-02,249.0754068049256,268.10522100846134,242.20989702363661,247.32047329661506,711340
2023-02-03,203.9015135041305,220.671350180991,186.86054518803664,208.35273799157937,200808
2023-02-04,389.368045475434,405.46985184534725,378.1836828400648,387.1947190808456,355416
2023-02-05,298.3502940315083,314.80997013234366,288.05545015637273,297.95898138420483,362128
2023-02-06,132.41848636305917,151.0726965257144,130.42689209225858,134.13153059870197,845569
2023-02-07,188.07328077992452,198.95836010219847,187.75271765082206,184.6951145040033,498455
2023-02-08,373.30350546383835,377.30914582119084,354.0298016900974,373.1679293352571,870340
2023-02-09,130.4523437961201,142.7880159531709,122.91262045038326,132.83773419087916,978383
2023-02-10,440.48276561950746,455.34039549286626,428.41850437751737,444.1513177497781,413030
2023-02-11,298.05861080558975,312.81695867267024,296.46430934184406,299.321203552214,989856
2023-02-12,292.2346309306592,302.6636114139968,278.57234521619824,293.9251660838287,520411
2023-02-13,336.96311386380705,338.3322882504786,318.31177968968785,333.2259485896527,204697
2023-02-14,429.87238637005964,437.2946451386622,418.35908131011126,434.3301513425231,588075
2023-02-15,239.12368316087722,257.53901533014437,236.601376713369,235.44942393572205,331572
2023-02-16,371.2064610236254,382.89543921877396,359.5720304741559,373.9531903954434,857130
2023-02-17,326.2927855983164,337.0594244634307,310.9658413362234,323.9409488160996,720587
2023-02-18,206.81130806776852,212.1883783554124,198.68297733628816,211.14723950478103,790034
2023-02-19,451.4519945420632,458.82097294039477,433.8552395832338,453.65158993575795,249177
2023-02-20,418.97040864277125,436.87733042583466,405.99674957562394,421.50854577255495,260811
2023-02-21,363.3807338633702,376.7099948139069,345.39575549758615,360.57132559396905,606957
2023-02-22,440.23269163769675,455.9804321727434,427.76258541275,439.6630914040484,263041
2023-02-23,446.9176803839209,456.00458884527404,444.29192094382444,448.0958123298138,638785
2023-02-24,383.3451906860139,395.95013507513704,377.15135646391013,386.0449268680799,495032
2023-02-25,434.8053313454688,439.77300352033296,430.7694323804197,430.8449251045927,878492
2023-02-26,378.98858466771344,393.09780127338314,360.8120547133762,383.6122378322587,357471
2023-02-27,372.05630870412017,380.6083353781869,356.8483073583705,375.9585154096657,192019
2023-02-28,347.44455128607376,356.29546158236866,333.91658390787364,345.14803719102963,814614
2023-03-01,401.0866558230565,414.0731023145941,395.0673294304241,404.3142582533798,209017
2023-03-02,163.44204211722948,182.16765454660802,159.7611466762252,163.62528134762772,955817
2023-03-03,452.34830367957136,453.6284306117438,437.2192819197931,451.96636849519155,318220
2023-03-04,448.7374110980928,465.232275845033,439.25425218051123,446.88175215620686,205153
2023-03-05,111.69891321382366,117.54657542206752,107.18312217081107,112.50859908013959,658114
2023-03-06,430.3267002259051,439.2050893160326,417.9942606625996,432.62559140294104,734322
2023-03-07,151.5479469893781,151.98621356487826,150.74126994660904,150.65727603900567,708530
2023-03-08,234.04754170365675,240.068463260343,227.52413662109169,235.33973363373966,674388
2023-03-09,397.4033025166431,407.4559273692457,388.03216262482044,399.39643172819615,845459
2023-03-10,164.3039584193233,165.42747996627207,161.34479173713518,166.41517658947615,458349
2023-03-11,427.1868096476249,437.0087242352882,407.4937200958081,422.7064706289367,112809
2023-03-12,432.85367118309676,451.3958837602653,428.67172389130445,436.4511492399474,688738
2023-03-13,302.9870935043345,305.0949578664906,300.38003090346916,302.56962665198495,400572
2023-03-14,102.55434868673343,117.84316324824351,98.48365120899551,100.17850950369558,959222
2023-03-15,214.81525326996513,223.008674337485,199.43403060677065,212.23289834476194,211126
2023-03-16,346.77076735029686,359.8742416407836,338.26065416486,346.60090847873636,452465
2023-03-17,492.4744712109694,497.679203170674,481.16615241591865,496.342786605659,888525
2023-03-18,352.72541080666736,355.9152560574945,352.30522766694014,351.5088866234938,668786
2023-03-19,203.9214324256639,207.13068471108843,203.2328062541976,206.41868989349933,740539
2023-03-20,353.6022812398445,355.0121201527074,344.6857702433042,349.5704685497167,665273
2023-03-21,315.9941518863422,319.70708598436704,299.66104702230973,315.7547189078528,918441
2023-03-22,411.93815806045745,425.2225457602368,394.23338048630615,416.8550194643848,490659
2023-03-23,142.79225553078336,160.42606776765354,141.05812417887057,145.49663355870675,117718
2023-03-24,404.4111610008112,420.69367471263445,393.64389895879077,401.5164458852173,378849
2023-03-25,316.5066314704441,330.2093176679338,298.2420377448587,316.52104620742324,449762
2023-03-26,485.19680154359787,487.4054388118199,477.4373464556401,482.53304918008354,162598
2023-03-27,236.74886641547442,242.5326153413934,220.15754978690705,235.84447568809952,964310
2023-03-28,353.04875725357925,359.2448947600286,350.3748441655905,355.8495974909289,374383
2023-03-29,472.811242204007,477.8103811319594,454.10335241065104,475.523490356911,933054
2023-03-30,141.0038911962717,151.30400439046616,125.97542484564565,138.28489497529554,670953
2023-03-31,474.89139489458046,485.6024711921739,456.0647070388424,479.11362807612903,918706
2023-04-01,375.1542889203253,382.2920084237475,361.6219442492752,376.07997074797356,994800
2023-04-02,127.13482364206877,134.21060681679748,119.86674500208022,125.93406655168891,246075
2023-04-03,220.3854267787265,236.95653873684813,201.62180332823203,220.4047825865351,786226
2023-04-04,383.2688354581126,399.05469242450636,377.75749993192903,384.3195479924901,253060
2023-04-05,126.94024058750868,133.0961572211236,120.29679014627403,127.53914590596654,549110
2023-04-06,332.8681840705093,351.14395294797447,318.8520157104745,332.73223442587107,994995
2023-04-07,238.3532227811827,257.40952312123284,223.04689679067496,238.4025508220767,615340
2023-04-08,348.3662071069908,354.90105794759165,329.77813743000775,345.1303262112697,321516
2023-04-09,118.29681352500515,125.38531250086625,114.20076534388096,121.42414256805195,761034
2023-04-10,448.61472246095053,458.7274055293897,432.6547617565661,449.0323256603607,825898
2023-04-11,489.3955876709588,508.21800392163226,474.6246666030195,485.70638628800583,455247
2023-04-12,487.5511421142766,505.07753077712283,486.27525098920466,490.2127131301044,166446
2023-04-13,399.8607326971699,401.9120919488417,392.11626987296574,404.18517248094344,653360
2023-04-14,152.0344960522528,159.8891109176811,146.37918691105082,156.50756504462242,133717
2023-04-15,403.305278371609,414.3727021666044,397.2154698845284,401.99545569572075,318417
2023-04-16,109.8347665835206,119.89741603455141,90.17582899242659,106.18993531912814,257723
2023-04-17,108.8494206115989,112.72668197033676,95.99387234200034,109.03341687792955,479346
2023-04-18,229.4440876598165,246.6204230831796,215.0905645039465,225.5701799533087,484533
2023-04-19,295.4572761618663,308.996091821803,275.92492341556607,299.79715034699245,209525
2023-04-20,408.16296712311726,424.92113462015334,400.6189314739645,404.9987633966687,556566
2023-04-21,373.31815064260206,390.4934362295915,357.2813472735459,370.8458092421137,313092
2023-04-22,278.36108255069934,293.32819962401413,269.6704632846094,277.42744781954906,104646
2023-04-23,209.45066651266634,218.23487853766068,192.05999307636677,208.28231119825762,401857
2023-04-24,498.84980006308444,511.06073516339296,495.2366492368584,501.79642898706334,430080
2023-04-25,270.47252089438916,273.679829016784,251.51879735310357,270.0356890998988,275403
2023-04-26,280.5548097318702,294.02771808136833,276.1793755636526,277.26249233190356,384329
2023-04-27,165.44952847666767,169.03459359145327,158.92511833704904,163.1216274315284,446407
2023-04-28,417.9238194999717,431.8028113101749,402.79997481783613,418.01495335184694,854016
2023-04-29,377.47289031259544,382.0648535276748,369.5977874812873,373.9474294868568,676395
2023-04-30,188.30784511550416,190.65887111850856,176.14361758017523,189.4244018719643,869153
2023-05-01,132.95241824633706,136.2581080491962,124.06094822494849,133.60989131184851,559770
2023-05-02,372.1997208298852,372.2395635342666,357.3523220880896,374.3467439937078,903995
2023-05-03,361.8044857124541,376.1792780695247,357.2378606650819,366.1815318662478,695017
2023-05-04,209.30381079928372,223.9518317804513,208.1346510545462,213.42635641029528,377845
2023-05-05,480.3454249001641,490.6440918984293,474.3468369507028,484.8061810808524,300144
2023-05-06,160.42315671236008,163.65041273346776,150.9369834149915,157.8703126825971,839782
2023-05-07,272.9339204170408,274.6050071672546,269.5735193731872,269.24957348343435,595339
2023-05-08,477.44636806703954,477.8289473957853,470.35042227391176,475.469135072004,876903
2023-05-09,267.8909267704489,271.20589030975333,259.89126640457755,271.84177849811203,752619
2023-05-10,355.41037906563423,373.22748976529715,354.26254219186876,360.1309138118691,784770
2023-05-11,259.0377591851177,263.86849601915134,247.37161422143362,262.63100869582246,199280
2023-05-12,209.686080939468,216.77150748381231,191.99921238004225,205.78625815074344,814075
2023-05-13,493.5910591839313,495.69796887355795,490.55620092487027,498.06533916452923,138665
2023-05-14,263.7336025260172,268.1808286209806,251.7774422579869,262.96718279952506,378101
2023-05-15,457.6396814716538,468.02417288725786,444.3448973734368,452.7327843792773,932440
2023-05-16,191.98184235643447,204.13689601834753,183.5951487480487,191.4057797639164,948352
2023-05-17,185.24188161003332,190.14892789335755,171.2199298627479,180.702573306788,883573
2023-05-18,112.45363315380455,113.6082763383069,104.2390022839843,112.89241236541572,788235
2023-05-19,360.666730150354,368.48738753290195,350.5739843908053,359.0522704247245,213828
2023-05-20,247.41053748950446,252.09460490803116,247.26347659841593,247.14488682544496,756986
2023-05-21,445.7432999358548,450.1343784004508,431.90889765316103,446.87500354328597,190815
2023-05-22,289.2839626766229,308.481218730892,276.0571090977284,292.9719736348011,294894
2023-05-23,487.27737116588867,499.6033808844031,486.5093536193618,488.89638693060795,827773
2023-05-24,174.21020628124847,185.3477751446904,166.84520413334582,173.55069496603028,264714
2023-05-25,447.44926718224434,455.7647692527108,427.86863036641097,450.643545718948,924743
2023-05-26,410.6387411166967,419.21762778529956,402.2240098653243,414.694562492428,132356
2023-05-27,408.3687378576208,419.18683793438237,398.32982975498396,404.5663375219427,365953
2023-05-28,437.9132912467551,451.84188738747724,419.7146880835607,438.232621022283,921307
2023-05-29,404.40959637719953,418.4525183008361,390.0643588598844,402.254715974624,865409
2023-05-30,350.48812865256616,353.92200680667514,338.8467260300817,345.9587406313356,371609
2023-05-31,152.49795107295503,162.50020611448758,136.54185744613358,154.1834180240949,821455
2023-06-01,113.01047179650077,121.2496336971828,95.7231464673813,116.63817957109302,435988
2023-06-02,468.33913912627474,485.7496784516624,459.2013776915294,464.96816567104867,296322
2023-06-03,346.6601258082952,359.2885042326628,337.1579585096585,349.7842623845342,973321
2023-06-04,418.6149163904705,429.26499771879014,410.8938976774338,422.1488737258399,639538
2023-06-05,292.60894060502005,294.9168334485984,273.27481780465087,296.7523450316849,146023
2023-06-06,146.9232755849578,159.03603337142602,132.9799504991508,144.5761264758183,725638
2023-06-07,150.07431688102017,152.41839499462483,148.40985555685873,154.11384753291907,277696
2023-06-08,374.22611489158857,380.9702464029036,356.9669224253282,372.4327424389529,640715
2023-06-09,272.12235795978506,274.9791972560717,262.51115914305973,272.6457380943401,526492
2023-06-10,180.2098906801347,194.05136362062206,178.83481255168493,175.7149653884575,958075
2023-06-11,296.63781869657475,300.7628609732978,285.64347359330856,292.0766295802622,310084
2023-06-12,125.68357483005363,133.52076229381416,117.34028925053958,127.88730695737566,234511
2023-06-13,332.7885607657595,350.7020563181351,315.233572668507,332.2333605455374,579064
2023-06-14,207.5973617740391,211.6836894420185,203.51746970185133,205.16028552773128,842691
2023-06-15,419.02364025487526,429.17974153405083,402.4943480650316,415.92777521512437,178672
2023-06-16,224.1447835694295,232.53021679274994,212.99100974572045,225.84431847802168,572919
2023-06-17,282.0880596327205,282.4505404536351,280.99585356845114,277.0920750729739,117300
2023-06-18,104.64821596324026,120.50337823469651,85.21130993673057,107.70712765520881,422433
2023-06-19,128.97875511782354,130.35967324411553,118.72645023575954,124.77125117912283,510398
2023-06-20,256.99742256267393,266.482522982213,251.17988547804228,253.91231871175512,563723
2023-06-21,291.9755338868494,303.1890997856284,282.58739704706426,290.8378978398403,544128
2023-06-22,340.0082192477215,352.57674838001327,322.85106357737175,339.85680664488257,119659
2023-06-23,216.6650314837213,230.4376640698788,210.56696899602002,215.2149826418607,786763
2023-06-24,377.99275445061704,383.05820212107136,374.139226520883,376.19987610045996,345259
2023-06-25,444.0489588756818,444.2485344088508,441.4675339370642,448.6881189964137,526802
2023-06-26,411.9403955573399,426.40926880443817,405.9832075895357,413.35619236977385,110360
2023-06-27,115.84753013934287,126.56066212629443,100.246568398542,111.08185969301675,907856
2023-06-28,292.2027789031316,308.92513296727657,282.77025159922636,291.50453798757474,722323
2023-06-29,141.97207136726996,158.39983862528385,137.42243929339915,145.72215836470966,603447
2023-06-30,196.81800634501099,213.68452970076865,193.494306352816,194.83256820911765,148791
2023-07-01,494.6650373068586,504.3669305064494,488.010447776651,490.6106007546025,496281
2023-07-02,156.9982171606053,163.6707850773426,138.19972970289112,159.58206487650446,824155
2023-07-03,299.55526138054245,315.38642543236983,292.694727128742,300.61539969990326,608810
2023-07-04,347.26229372724765,356.28817598783274,327.49981220815494,347.9654188055127,374444
2023-07-05,380.9859882176416,384.65483214571026,371.2813791023345,376.5217538137157,657658
2023-07-06,323.85947339476564,340.9589537859951,320.2761950289626,320.26446349272084,825191
2023-07-07,103.90833896767346,121.5595365031204,86.08553713180328,105.1338329298046,127209
2023-07-08,230.58452329759675,239.91071842040014,221.3774158349002,227.6627617121851,601503
2023-07-09,307.0846573538846,308.59865190008037,292.8912304837941,307.12535815136886,383071
2023-07-10,135.14659965793334,142.90312145627195,115.4723679937503,135.59541651822727,658867
2023-07-11,240.2507724836723,256.3215256729244,239.24726547727283,238.0858443863817,603623
2023-07-12,113.28124351654662,131.3167240874712,111.34735232079528,117.76549507196155,895464
2023-07-13,131.4313988620083,135.50085371196022,117.02226403275318,134.85603993036406,717542
2023-07-14,258.7693104806384,260.1087827211438,253.13281041472897,260.9930455569664,964845
2023-07-15,153.08630161722414,170.6333106798809,149.40027367822216,148.86624028131823,737816
2023-07-16,327.0163393046233,334.8044380842008,326.22910170822865,323.07763949771345,847562
2023-07-17,375.7859876549063,386.6212069402576,375.34905341518225,375.71380111355586,486060
2023-07-18,420.23467964363317,439.59599588464835,404.74496758123735,416.841813135543,862580
2023-07-19,180.06009769792405,181.39139225620852,177.37142915053306,184.84275233321878,958734
2023-07-20,166.99303290362792,179.95939305266984,157.63862058420492,163.57823524390201,805314
2023-07-21,141.8271361337601,143.30924458525743,129.70919983017043,141.70181448839983,348342
2023-07-22,354.57209981745467,362.0814783867847,346.00506380607777,353.2133103858697,843725
2023-07-23,382.59029059476046,398.6665814986294,382.0481575480358,383.98415480930146,972189
2023-07-24,112.63445793025681,121.3039025853695,96.96442787849864,108.92482201915107,518318
2023-07-25,474.4848984974759,494.42854557553494,474.2746340066428,473.7880627778998,902364
2023-07-26,120.78851346058897,131.969699159521,105.5507155730393,118.53556378866041,912146
2023-07-27,316.51853412042817,322.9417771731472,298.65244424466573,320.39604936714505,157803
2023-07-28,383.6242077803666,388.02643429846165,374.96740935922315,379.03006490171356,532959
2023-07-29,448.38764949843426,455.3980601841575,437.6768000364783,452.52492443849883,233624
2023-07-30,385.63477285297114,393.0854383281621,376.09510500061805,388.96471423850113,680915
2023-07-31,420.6912332279167,422.0655067823959,412.9070608554479,418.6669403923249,801347
2023-08-01,235.78007701712244,243.1715610056579,218.03158630971524,238.6729835638935,441954
2023-08-02,425.9300454986049,435.2148158933894,408.0513752852051,421.2421811019924,145380
2023-08-03,132.04593855387006,146.50069359864614,125.32961126103936,136.714594056804,260322
2023-08-04,457.92666242421103,471.0612521186432,445.6252673439171,458.1926118501089,823704
2023-08-05,319.0369504614945,333.2122635660776,300.4987992185772,317.06976072214894,951118
2023-08-06,426.9191079849975,427.08638162253465,407.67793800617045,425.54494011094425,602610
2023-08-07,280.92731380732005,285.2806617989308,270.7481329988791,276.59136734192504,482465
2023-08-08,357.43107807860997,370.6647638466071,348.3745819729234,362.32457321903036,619339
2023-08-09,310.5610643744453,320.24085173804025,304.9871780558748,305.95398382595226,931460
2023-08-10,392.63580870213275,392.74207821549965,373.45837123832456,394.18487993361134,770655
2023-08-11,132.65199281223585,148.7418856608723,129.7957067227785,132.07935208930044,999573
2023-08-12,124.14083359622552,139.59702506203226,112.54424207527101,128.62999577811266,941680
2023-08-13,198.8412936040586,209.80967686392984,193.19028825368582,196.30129100712654,372667
2023-08-14,163.81787204527535,165.14713856080078,158.23770623831942,164.13874028465546,407674
2023-08-15,448.7134266368807,464.04372762753235,440.6140548893569,448.5369887227082,883413
2023-08-16,187.68559494321772,199.359866697845,167.70973622690462,189.71425938371874,638057
2023-08-17,490.34610232765255,505.9853018708117,489.2467761908561,486.02620464717677,212035
2023-08-18,234.75831670844275,249.79325655635955,223.18748034437212,231.6962080086763,275717
2023-08-19,172.8471662754797,188.90720771463646,171.19572311477415,169.9928144764082,846103
